real_timestamp,real_datetime,simulation_time_s,relative_real_time_s
1762561771.393975,2025-11-08 01:29:31.393975,0.0,0.999868631362915
1762561771.3980756,2025-11-08 01:29:31.398076,0.1442910641095092,1.0039691925048828
1762561771.399689,2025-11-08 01:29:31.399689,0.1452910641095092,1.005582571029663
1762561771.492762,2025-11-08 01:29:31.492762,0.185,1.0986557006835938
1762561772.5243332,2025-11-08 01:29:32.524333,0.185,2.1302268505096436
1762561773.5598595,2025-11-08 01:29:33.559860,0.185,3.165753126144409
1762561773.5644372,2025-11-08 01:29:33.564437,2.0244473295301346,3.170330762863159
1762561773.5679317,2025-11-08 01:29:33.567932,2.0254473295301345,3.173825263977051
1762561774.6231308,2025-11-08 01:29:34.623131,2.065,4.229024410247803
1762561774.6341567,2025-11-08 01:29:34.634157,2.065,4.240050315856934
1762561775.6606379,2025-11-08 01:29:35.660638,2.065,5.266531467437744
1762561775.7180324,2025-11-08 01:29:35.718032,2.065,5.323925971984863
1762561775.721949,2025-11-08 01:29:35.721949,3.4674162548767975,5.327842712402344
1762561775.7268476,2025-11-08 01:29:35.726848,3.4684162548767974,5.3327412605285645
1762561776.7534418,2025-11-08 01:29:36.753442,3.508,6.359335422515869
1762561776.8336341,2025-11-08 01:29:36.833634,3.508,6.439527750015259
1762561777.8639293,2025-11-08 01:29:37.863929,3.508,7.469822883605957
1762561777.8678586,2025-11-08 01:29:37.867859,3.7618799717710605,7.47375226020813
1762561778.9158156,2025-11-08 01:29:38.915816,3.802,8.521709203720093
1762561778.9901927,2025-11-08 01:29:38.990193,3.802,8.596086263656616
1762561780.021275,2025-11-08 01:29:40.021275,3.802,9.627168655395508
1762561780.025186,2025-11-08 01:29:40.025186,4.445938751430661,9.63107967376709
1762561781.063058,2025-11-08 01:29:41.063058,4.486,10.668951511383057
1762561782.0834775,2025-11-08 01:29:42.083477,4.486,11.689371109008789
1762561782.1622212,2025-11-08 01:29:42.162221,4.486,11.768114805221558
1762561782.1660554,2025-11-08 01:29:42.166055,5.042850843298658,11.771949052810669
1762561783.204214,2025-11-08 01:29:43.204214,5.083,12.810107707977295
1762561783.2817373,2025-11-08 01:29:43.281737,5.083,12.887630939483643
1762561784.3069596,2025-11-08 01:29:44.306960,5.083,13.912853240966797
1762561784.3083172,2025-11-08 01:29:44.308317,6.097234707364539,13.914210796356201
1762561784.3093872,2025-11-08 01:29:44.309387,6.098234707364539,13.915280818939209
1762561785.3483558,2025-11-08 01:29:45.348356,6.138,14.954249382019043
1762561785.3647473,2025-11-08 01:29:45.364747,6.138,14.970640897750854
1762561786.3833873,2025-11-08 01:29:46.383387,6.138,15.989280939102173
1762561786.3849168,2025-11-08 01:29:46.384917,7.651821579594499,15.99081039428711
1762561787.4244099,2025-11-08 01:29:47.424410,7.692,17.030303478240967
1762561787.4293942,2025-11-08 01:29:47.429394,7.692,17.035287857055664
1762561788.4529054,2025-11-08 01:29:48.452905,7.692,18.058799028396606
1762561788.454325,2025-11-08 01:29:48.454325,7.750382583056654,18.060218572616577
1762561788.455343,2025-11-08 01:29:48.455343,7.751382583056654,18.06123661994934
1762561795.4997287,2025-11-08 01:29:55.499729,7.751382583056654,25.10562229156494
1762561795.5958114,2025-11-08 01:29:55.595811,7.7791396076255035,25.20170497894287
1762561798.6245928,2025-11-08 01:29:58.624593,7.780139607625504,28.230486392974854
1762561799.6809514,2025-11-08 01:29:59.680951,7.791,29.286844968795776
1762561799.7657938,2025-11-08 01:29:59.765794,7.791,29.371687412261963
1762561800.795415,2025-11-08 01:30:00.795415,7.791,30.40130853652954
1762561800.8012974,2025-11-08 01:30:00.801297,7.83,30.407191038131714
1762561801.8381739,2025-11-08 01:30:01.838174,7.83,31.44406747817993
1762561802.8554113,2025-11-08 01:30:02.855411,7.83,32.461304903030396
1762561802.8590508,2025-11-08 01:30:02.859051,9.585597190365398,32.46494436264038
1762561803.9054878,2025-11-08 01:30:03.905488,9.626,33.51138138771057
1762561803.9188762,2025-11-08 01:30:03.918876,9.626,33.52476978302002
1762561804.9434516,2025-11-08 01:30:04.943452,9.626,34.54934525489807
1762561804.9450712,2025-11-08 01:30:04.945071,10.152582434998886,34.55096483230591
1762561805.9860313,2025-11-08 01:30:05.986031,10.193,35.59192490577698
1762561806.062579,2025-11-08 01:30:06.062579,10.193,35.66847252845764
1762561807.088164,2025-11-08 01:30:07.088164,10.193,36.69405770301819
1762561807.0917373,2025-11-08 01:30:07.091737,11.589244550352646,36.697630882263184
1762561807.093127,2025-11-08 01:30:07.093127,11.590244550352645,36.69902062416077
1762561811.137491,2025-11-08 01:30:11.137491,11.590244550352645,40.74338459968567
1762561811.196607,2025-11-08 01:30:11.196607,11.591352824552814,40.80250072479248
1762561817.3040066,2025-11-08 01:30:17.304007,11.592352824552814,46.909900188446045
1762561818.3594217,2025-11-08 01:30:18.359422,11.63,47.96531534194946
1762561818.383121,2025-11-08 01:30:18.383121,11.63,47.989014625549316
1762561819.4067369,2025-11-08 01:30:19.406737,11.63,49.012630462646484
1762561821.02742,2025-11-08 01:30:21.027420,11.63,50.63331365585327
1762561821.0316842,2025-11-08 01:30:21.031684,12.18083788020298,50.6375777721405
1762561821.049004,2025-11-08 01:30:21.049004,12.21,50.654897689819336
1762561821.0506334,2025-11-08 01:30:21.050633,13.459318852845557,50.656527042388916
1762561821.051734,2025-11-08 01:30:21.051734,13.460318852845557,50.65762758255005
1762561821.0643804,2025-11-08 01:30:21.064380,13.49,50.67027401924133
1762561821.0659733,2025-11-08 01:30:21.065973,13.719077402789338,50.67186689376831
1762561821.067078,2025-11-08 01:30:21.067078,13.720077402789338,50.67297172546387
1762561821.0802195,2025-11-08 01:30:21.080220,13.75,50.686113119125366
1762561821.0817826,2025-11-08 01:30:21.081783,16.624433385520128,50.687676191329956
1762561821.082847,2025-11-08 01:30:21.082847,16.62543338552013,50.688740730285645
1762561821.0955007,2025-11-08 01:30:21.095501,16.655,50.7013943195343
1762561821.097075,2025-11-08 01:30:21.097075,18.94139591643647,50.70296859741211
1762561821.0981414,2025-11-08 01:30:21.098141,18.94239591643647,50.70403504371643
1762561821.1107078,2025-11-08 01:30:21.110708,18.972,50.71660137176514
1762561821.1122305,2025-11-08 01:30:21.112231,18.97246353889954,50.71812415122986
1762561821.1132648,2025-11-08 01:30:21.113265,18.97346353889954,50.719158411026
1762561821.1258695,2025-11-08 01:30:21.125870,19.003,50.73176312446594
1762561821.1393173,2025-11-08 01:30:21.139317,19.033,50.74521088600159
1762561821.1408367,2025-11-08 01:30:21.140837,19.777842851272734,50.7467303276062
1762561821.153518,2025-11-08 01:30:21.153518,19.807,50.759411573410034
1762561821.1549864,2025-11-08 01:30:21.154986,22.577172552140482,50.76087999343872
1762561821.1559792,2025-11-08 01:30:21.155979,22.578172552140483,50.7618727684021
1762561821.167991,2025-11-08 01:30:21.167991,22.608,50.773884534835815
1762561821.169408,2025-11-08 01:30:21.169408,23.057152560682795,50.775301694869995
1762561821.1703732,2025-11-08 01:30:21.170373,23.058152560682796,50.7762668132782
1762561821.1831205,2025-11-08 01:30:21.183120,23.088,50.78901410102844
1762561821.1845741,2025-11-08 01:30:21.184574,23.301263648878496,50.790467739105225
1762561821.1855125,2025-11-08 01:30:21.185513,23.302263648878498,50.79140615463257
1762561821.1982758,2025-11-08 01:30:21.198276,23.332,50.80416941642761
1762561821.1996756,2025-11-08 01:30:21.199676,23.84964676738936,50.80556917190552
1762561821.2124267,2025-11-08 01:30:21.212427,23.881,50.81832027435303
1762561821.2250614,2025-11-08 01:30:21.225061,23.913,50.830955028533936
1762561821.2264097,2025-11-08 01:30:21.226410,24.129750102175503,50.832303285598755
1762561821.239054,2025-11-08 01:30:21.239054,24.161,50.84494757652283
1762561821.240455,2025-11-08 01:30:21.240455,24.70580353996563,50.84634852409363
1762561821.253218,2025-11-08 01:30:21.253218,24.737,50.85911154747009
1762561821.254585,2025-11-08 01:30:21.254585,25.390610083310282,50.86047863960266
1762561821.2673666,2025-11-08 01:30:21.267367,25.422,50.873260259628296
1762561821.2687154,2025-11-08 01:30:21.268715,25.65598867162542,50.87460899353027
1762561821.2816036,2025-11-08 01:30:21.281604,25.687,50.88749718666077
1762561821.2829254,2025-11-08 01:30:21.282925,25.918479448098495,50.888818979263306
1762561821.283725,2025-11-08 01:30:21.283725,25.919479448098496,50.88961863517761
1762561821.2959752,2025-11-08 01:30:21.295975,25.951,50.90186882019043
1762561821.2970605,2025-11-08 01:30:21.297060,26.16537925461143,50.9029541015625
1762561821.2976873,2025-11-08 01:30:21.297687,26.16637925461143,50.90358090400696
1762561821.3086193,2025-11-08 01:30:21.308619,26.198,50.91451287269592
1762561821.3096714,2025-11-08 01:30:21.309671,26.780831340810348,50.9155650138855
1762561821.320632,2025-11-08 01:30:21.320632,26.812,50.926525592803955
1762561821.321677,2025-11-08 01:30:21.321677,27.123014111967894,50.92757058143616
1762561821.3222911,2025-11-08 01:30:21.322291,27.124014111967895,50.92818474769592
1762561821.3339345,2025-11-08 01:30:21.333935,27.156,50.93982815742493
1762561821.345866,2025-11-08 01:30:21.345866,27.188,50.951759576797485
1762561821.3469098,2025-11-08 01:30:21.346910,28.962295325843595,50.95280337333679
