real_timestamp,real_datetime,simulation_time_s,relative_real_time_s
1755167936.0722618,2025-08-14 12:38:56.072262,0.0,0.9982690811157227
1755167936.0739064,2025-08-14 12:38:56.073906,0.1442910641095092,0.9999136924743652
1755167936.075839,2025-08-14 12:38:56.075839,0.1452910641095092,1.0018463134765625
1755167936.1905847,2025-08-14 12:38:56.190585,0.197,1.1165919303894043
1755167939.2269914,2025-08-14 12:38:59.226991,0.203,4.152998685836792
1755167939.2375894,2025-08-14 12:38:59.237589,0.214,4.1635966300964355
1755167939.2391882,2025-08-14 12:38:59.239188,0.225,4.165195465087891
1755167939.2407522,2025-08-14 12:38:59.240752,2.0244473295301346,4.166759490966797
1755167939.2420795,2025-08-14 12:38:59.242079,2.0254473295301345,4.168086767196655
1755167939.6464887,2025-08-14 12:38:59.646489,2.077,4.572495937347412
1755167943.6873496,2025-08-14 12:39:03.687350,2.083,8.613356828689575
1755167943.6972907,2025-08-14 12:39:03.697291,2.094,8.623297929763794
1755167943.6988957,2025-08-14 12:39:03.698896,2.105,8.624902963638306
1755167943.7003422,2025-08-14 12:39:03.700342,3.4674162548767975,8.626349449157715
1755167943.7016878,2025-08-14 12:39:03.701688,3.4684162548767974,8.627695083618164
1755167949.7587242,2025-08-14 12:39:09.758724,3.521,14.684731483459473
1755167949.767966,2025-08-14 12:39:09.767966,3.527,14.693973302841187
1755167949.76966,2025-08-14 12:39:09.769660,3.538,14.695667266845703
1755167949.7711158,2025-08-14 12:39:09.771116,3.549,14.697123050689697
1755167949.7725155,2025-08-14 12:39:09.772516,3.7618799717710605,14.698522806167603
1755167953.8248534,2025-08-14 12:39:13.824853,3.815,18.750860691070557
1755167953.8370442,2025-08-14 12:39:13.837044,3.821,18.763051509857178
1755167953.8386242,2025-08-14 12:39:13.838624,3.832,18.764631509780884
1755167953.840031,2025-08-14 12:39:13.840031,3.843,18.766038179397583
1755167953.8413968,2025-08-14 12:39:13.841397,4.445938751430661,18.767404079437256
1755167959.9938025,2025-08-14 12:39:19.993803,4.498,24.919809818267822
1755167960.0073907,2025-08-14 12:39:20.007391,4.504,24.933398008346558
1755167960.0104773,2025-08-14 12:39:20.010477,4.521,24.936484575271606
1755167960.096327,2025-08-14 12:39:20.096327,4.526,25.022334337234497
1755167960.1016264,2025-08-14 12:39:20.101626,5.042850843298658,25.027633666992188
1755167960.1905835,2025-08-14 12:39:20.190583,5.095,25.11659073829651
1755167963.232935,2025-08-14 12:39:23.232935,5.101,28.158942222595215
1755167963.24626,2025-08-14 12:39:23.246260,5.118,28.172267198562622
1755167963.2479458,2025-08-14 12:39:23.247946,5.123,28.17395305633545
1755167963.249302,2025-08-14 12:39:23.249302,6.097234707364539,28.17530918121338
1755167963.250505,2025-08-14 12:39:23.250505,6.098234707364539,28.176512241363525
1755167964.8823922,2025-08-14 12:39:24.882392,6.15,29.808399438858032
1755167964.8874571,2025-08-14 12:39:24.887457,6.157,29.813464403152466
1755167964.8920596,2025-08-14 12:39:24.892060,6.176,29.818066835403442
1755167964.894308,2025-08-14 12:39:24.894308,6.179,29.82031536102295
1755167964.8956327,2025-08-14 12:39:24.895633,7.651821579594499,29.821640014648438
1755167964.9069471,2025-08-14 12:39:24.906947,7.703,29.83295440673828
1755167964.9084227,2025-08-14 12:39:24.908423,7.71,29.83442997932434
1755167964.909759,2025-08-14 12:39:24.909759,7.729,29.835766315460205
1755167964.9110646,2025-08-14 12:39:24.911065,7.732,29.837071895599365
1755167964.912358,2025-08-14 12:39:24.912358,7.750382583056654,29.83836531639099
1755167964.9135225,2025-08-14 12:39:24.913522,7.751382583056654,29.839529752731323
